dataset	ensembl_transcript_id	chromosome_name	exon_chrom_start	exon_chrom_end	external_gene_name	strand	rank	mmusculus_homolog_associated_gene_name	description	version
eelectricus_gene_ensembl	ENSEEET00000024187	RBHW02000095.1	771937	772137	hoxb1b	1	2	Hoxb1	Electric eel genes (Ee_SOAP_WITH_SSPACE)	Ee_SOAP_WITH_SSPACE
eelectricus_gene_ensembl	ENSEEET00000024187	RBHW02000095.1	772885	772979	hoxb1b	1	3	Hoxb1	Electric eel genes (Ee_SOAP_WITH_SSPACE)	Ee_SOAP_WITH_SSPACE
eelectricus_gene_ensembl	ENSEEET00000007720	RBHW02000027.1	1560944	1561457	hoxb9a	-1	1	Hoxb9	Electric eel genes (Ee_SOAP_WITH_SSPACE)	Ee_SOAP_WITH_SSPACE
eelectricus_gene_ensembl	ENSEEET00000007720	RBHW02000027.1	1558080	1558315	hoxb9a	-1	2	Hoxb9	Electric eel genes (Ee_SOAP_WITH_SSPACE)	Ee_SOAP_WITH_SSPACE
eeuropaeus_gene_ensembl	ENSEEUT00000004313	scaffold_340493	60031	60637	HOXB13	1	1	Hoxb13	Hedgehog genes (eriEur1)	eriEur1
eeuropaeus_gene_ensembl	ENSEEUT00000004313	scaffold_340493	61682	61931	HOXB13	1	2	Hoxb13	Hedgehog genes (eriEur1)	eriEur1
eeuropaeus_gene_ensembl	ENSEEUT00000004313	scaffold_340493	61933	61936	HOXB13	1	3	Hoxb13	Hedgehog genes (eriEur1)	eriEur1
eeuropaeus_gene_ensembl	ENSEEUT00000014226	scaffold_375908	33050	33565	HOXB9	-1	1	Hoxb9	Hedgehog genes (eriEur1)	eriEur1
elucius_gene_ensembl	ENSELUT00000035618	LG16	18051876	18052669		1	1	Hoxb1	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000035618	LG16	18052771	18053407		1	2	Hoxb1	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000023749	LG11	15368404	15369139	hoxb13a	1	1	Hoxb13	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000023749	LG11	15369611	15370286	hoxb13a	1	2	Hoxb13	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000023676	LG11	15500570	15501435	hoxb1a	1	1	Hoxb1	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000023676	LG11	15502284	15503734	hoxb1a	1	2	Hoxb1	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000023721	LG11	15397706	15398219	hoxb9a	1	1	Hoxb9	Northern pike genes (Eluc_v4)	Eluc_v4
elucius_gene_ensembl	ENSELUT00000023721	LG11	15401479	15403449	hoxb9a	1	2	Hoxb9	Northern pike genes (Eluc_v4)	Eluc_v4
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49559	49573	HOXB9	1	1	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49576	49619	HOXB9	1	2	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49621	49637	HOXB9	1	3	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49757	49780	HOXB9	1	4	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49783	49785	HOXB9	1	5	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49787	49818	HOXB9	1	6	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	49822	50209	HOXB9	1	7	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	52719	52880	HOXB9	1	8	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	52886	52887	HOXB9	1	9	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	52891	52899	HOXB9	1	10	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
etelfairi_gene_ensembl	ENSETET00000007853	scaffold_316744	52902	52919	HOXB9	1	11	Hoxb9	Lesser hedgehog tenrec genes (TENREC)	TENREC
falbicollis_gene_ensembl	ENSFALT00000014789	AGTO02019964.1	18	211	NA	1	1	Hoxb9	Collared flycatcher genes (FicAlb1.5)	FicAlb1.5
falbicollis_gene_ensembl	ENSFALT00000014789	AGTO02019964.1	455	461	NA	1	2	Hoxb9	Collared flycatcher genes (FicAlb1.5)	FicAlb1.5
fcatus_gene_ensembl	ENSFCAT00000025515	E1	38791140	38792232	HOXB1	1	1	Hoxb1	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fcatus_gene_ensembl	ENSFCAT00000025515	E1	38792716	38794066	HOXB1	1	2	Hoxb1	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fcatus_gene_ensembl	ENSFCAT00000002120	E1	38619061	38619100	HOXB13	1	1	Hoxb13	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fcatus_gene_ensembl	ENSFCAT00000002120	E1	38619432	38620231	HOXB13	1	2	Hoxb13	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fcatus_gene_ensembl	ENSFCAT00000002120	E1	38621216	38621890	HOXB13	1	3	Hoxb13	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fcatus_gene_ensembl	ENSFCAT00000034601	E1	38697524	38698409	HOXB9	1	1	Hoxb9	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fcatus_gene_ensembl	ENSFCAT00000034601	E1	38701153	38703234	HOXB9	1	2	Hoxb9	Cat genes (Felis_catus_9.0)	Felis_catus_9.0
fheteroclitus_gene_ensembl	ENSFHET00000019274	KN805998.1	77434	77534	hoxb1a	-1	1	Hoxb1	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000019274	KN805998.1	77286	77358	hoxb1a	-1	2	Hoxb1	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000019274	KN805998.1	76721	77243	hoxb1a	-1	3	Hoxb1	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000019274	KN805998.1	75548	75894	hoxb1a	-1	4	Hoxb1	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000008187	KN811478.1	705495	706557	hoxb1b	-1	1	Hoxb1	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000008187	KN811478.1	704718	705305	hoxb1b	-1	2	Hoxb1	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000031820	KN805998.1	249789	249865	hoxb9a	-1	1	Hoxb9	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000031820	KN805998.1	246290	246353	hoxb9a	-1	2	Hoxb9	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000031820	KN805998.1	245904	246256	hoxb9a	-1	3	Hoxb9	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000031820	KN805998.1	242398	242410	hoxb9a	-1	4	Hoxb9	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
fheteroclitus_gene_ensembl	ENSFHET00000031820	KN805998.1	242293	242358	hoxb9a	-1	5	Hoxb9	Mummichog genes (Fundulus_heteroclitus-3.0.2)	Fundulus_heteroclitus-3.0.2
gaculeatus_gene_ensembl	ENSGACT00000004487	groupXVII	612703	613417	hoxb13a	1	1	Hoxb13	Stickleback genes (BROAD S1)	BROAD S1
gaculeatus_gene_ensembl	ENSGACT00000004487	groupXVII	614017	614028	hoxb13a	1	2	Hoxb13	Stickleback genes (BROAD S1)	BROAD S1
gaculeatus_gene_ensembl	ENSGACT00000004487	groupXVII	614266	614501	hoxb13a	1	3	Hoxb13	Stickleback genes (BROAD S1)	BROAD S1
gaculeatus_gene_ensembl	ENSGACT00000007438	groupXI	1524174	1524888	hoxb13a	1	1	Hoxb13	Stickleback genes (BROAD S1)	BROAD S1
gaculeatus_gene_ensembl	ENSGACT00000007438	groupXI	1525789	1526036	hoxb13a	1	2	Hoxb13	Stickleback genes (BROAD S1)	BROAD S1
gaculeatus_gene_ensembl	ENSGACT00000007456	groupXI	1738040	1738874	hoxb1a	1	1	Hoxb1	Stickleback genes (BROAD S1)	BROAD S1
gaculeatus_gene_ensembl	ENSGACT00000007456	groupXI	1740277	1740608	hoxb1a	1	2	Hoxb1	Stickleback genes (BROAD S1)	BROAD S1
gevgoodei_gene_ensembl	ENSGEVT00005026288	23	5886694	5887306	HOXB1	-1	1	Hoxb1	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026288	23	5885653	5885978	HOXB1	-1	2	Hoxb1	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026574	23	6049967	6050643	HOXB13	-1	1	Hoxb13	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026574	23	6049916	6049927	HOXB13	-1	2	Hoxb13	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026574	23	6049760	6049885	HOXB13	-1	3	Hoxb13	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026574	23	6049476	6049503	HOXB13	-1	4	Hoxb13	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026530	23	5983577	5984084	HOXB9	-1	1	Hoxb9	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gevgoodei_gene_ensembl	ENSGEVT00005026530	23	5980305	5980540	HOXB9	-1	2	Hoxb9	Goodes thornscrub tortoise genes (rGopEvg1_v1.p)	rGopEvg1_v1.p
gfortis_gene_ensembl	ENSGFOT00000010187	JH740254.1	258157	258374	HOXB9	-1	1	Hoxb9	Medium ground-finch genes (GeoFor_1.0)	GeoFor_1.0
gfortis_gene_ensembl	ENSGFOT00000010187	JH740254.1	255358	255408	HOXB9	-1	2	Hoxb9	Medium ground-finch genes (GeoFor_1.0)	GeoFor_1.0
gfortis_gene_ensembl	ENSGFOT00000010187	JH740254.1	252300	252413	HOXB9	-1	3	Hoxb9	Medium ground-finch genes (GeoFor_1.0)	GeoFor_1.0
gfortis_gene_ensembl	ENSGFOT00000010187	JH740254.1	250828	250942	HOXB9	-1	4	Hoxb9	Medium ground-finch genes (GeoFor_1.0)	GeoFor_1.0
ggallus_gene_ensembl	ENSGALT00010057143	27	3487287	3488009	HOXB1	1	1	Hoxb1	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010057143	27	3488715	3490152	HOXB1	1	2	Hoxb1	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010063516	27	3350872	3351512	HOXB13	1	1	Hoxb13	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010063516	27	3352267	3352798	HOXB13	1	2	Hoxb13	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010064964	27	3389757	3390391	HOXB9	1	1	Hoxb9	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010064964	27	3390610	3390687	HOXB9	1	2	Hoxb9	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010064964	27	3393648	3393879	HOXB9	1	3	Hoxb9	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010064964	27	3394199	3395727	HOXB9	1	4	Hoxb9	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010064966	27	3389811	3390391	HOXB9	1	1	Hoxb9	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggallus_gene_ensembl	ENSGALT00010064966	27	3393648	3396989	HOXB9	1	2	Hoxb9	Chicken genes (bGalGal1.mat.broiler.GRCg7b)	bGalGal1.mat.broiler.GRCg7b
ggorilla_gene_ensembl	ENSGGOT00000055026	5	34857101	34857223		1	1	Hoxb9	Gorilla genes (gorGor4)	gorGor4
ggorilla_gene_ensembl	ENSGGOT00000055026	5	34859147	34859414		1	2	Hoxb9	Gorilla genes (gorGor4)	gorGor4
ggorilla_gene_ensembl	ENSGGOT00000055026	5	34862035	34862270		1	3	Hoxb9	Gorilla genes (gorGor4)	gorGor4
ggorilla_gene_ensembl	ENSGGOT00000009943	5	34939369	34939963	HOXB1	1	1	Hoxb1	Gorilla genes (gorGor4)	gorGor4
ggorilla_gene_ensembl	ENSGGOT00000009943	5	34940416	34940859	HOXB1	1	2	Hoxb1	Gorilla genes (gorGor4)	gorGor4
ggorilla_gene_ensembl	ENSGGOT00000001955	5	34749927	34751082	HOXB13	1	1	Hoxb13	Gorilla genes (gorGor4)	gorGor4
ggorilla_gene_ensembl	ENSGGOT00000001955	5	34752050	34754320	HOXB13	1	2	Hoxb13	Gorilla genes (gorGor4)	gorGor4
gmorhua_gene_ensembl	ENSGMOT00000016773	2	17692771	17693784	hoxb13a	-1	1	Hoxb13	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000016773	2	17691463	17692219	hoxb13a	-1	2	Hoxb13	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000032466	2	17432738	17433590	hoxb1a	-1	1	Hoxb1	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000032466	2	17430570	17431409	hoxb1a	-1	2	Hoxb1	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000048927	18	16240729	16241293	hoxb1b	1	1	Hoxb1	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000048927	18	16241527	16242197	hoxb1b	1	2	Hoxb1	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000043663	2	17578411	17579559	hoxb9a	-1	1	Hoxb9	Atlantic cod genes (gadMor3.0)	gadMor3.0
gmorhua_gene_ensembl	ENSGMOT00000043663	2	17571474	17572089	hoxb9a	-1	2	Hoxb9	Atlantic cod genes (gadMor3.0)	gadMor3.0
hburtoni_gene_ensembl	ENSHBUT00000018855	JH425845.1	331855	332759	hoxb13a	-1	1	Hoxb13	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000018855	JH425845.1	330166	330687	hoxb13a	-1	2	Hoxb13	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000018974	JH425845.1	108469	109282	hoxb1a	-1	1	Hoxb1	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000018974	JH425845.1	106867	107213	hoxb1a	-1	2	Hoxb1	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000010323	JH425326.1	3503016	3503574	hoxb1b	-1	1	Hoxb1	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000010323	JH425326.1	3501593	3502761	hoxb1b	-1	2	Hoxb1	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000018846	JH425845.1	260502	261739	hoxb9a	-1	1	Hoxb9	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hburtoni_gene_ensembl	ENSHBUT00000018846	JH425845.1	248696	253165	hoxb9a	-1	2	Hoxb9	Burton's mouthbrooder genes (AstBur1.0)	AstBur1.0
hcomes_gene_ensembl	ENSHCOT00000003572	KV880523.1	518012	518198	hoxb13a	1	1	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003572	KV880523.1	518232	518732	hoxb13a	1	2	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003572	KV880523.1	519907	520154	hoxb13a	1	3	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003582	KV880523.1	518012	518198	hoxb13a	1	1	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003582	KV880523.1	518232	518732	hoxb13a	1	2	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003582	KV880523.1	519715	519725	hoxb13a	1	3	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003582	KV880523.1	519924	520154	hoxb13a	1	4	Hoxb13	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003687	KV880523.1	702049	702817	hoxb1a	1	1	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003687	KV880523.1	703540	703892	hoxb1a	1	2	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003741	KV880523.1	702049	702116	hoxb1a	1	1	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003741	KV880523.1	702267	702303	hoxb1a	1	2	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003741	KV880523.1	702343	702817	hoxb1a	1	3	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003741	KV880523.1	703540	703892	hoxb1a	1	4	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000010115	KV880261.1	335184	335958	hoxb1b	-1	1	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000010115	KV880261.1	334493	335041	hoxb1b	-1	2	Hoxb1	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003592	KV880523.1	561640	561768	hoxb9a	1	1	Hoxb9	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003592	KV880523.1	561808	562243	hoxb9a	1	2	Hoxb9	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hcomes_gene_ensembl	ENSHCOT00000003592	KV880523.1	567121	567356	hoxb9a	1	3	Hoxb9	Tiger tail seahorse genes (H_comes_QL1_v1)	H_comes_QL1_v1
hgfemale_gene_ensembl	ENSHGLT00000013824	20	17000938	17001514	HOXB1	1	1	Hoxb1	Naked mole-rat female genes (Naked_mole-rat_maternal)	Naked_mole-rat_maternal
hgfemale_gene_ensembl	ENSHGLT00000013824	20	17001904	17002232	HOXB1	1	2	Hoxb1	Naked mole-rat female genes (Naked_mole-rat_maternal)	Naked_mole-rat_maternal
hgfemale_gene_ensembl	ENSHGLT00000020671	20	16834062	16834786	HOXB13	1	1	Hoxb13	Naked mole-rat female genes (Naked_mole-rat_maternal)	Naked_mole-rat_maternal
hgfemale_gene_ensembl	ENSHGLT00000020671	20	16835725	16836338	HOXB13	1	2	Hoxb13	Naked mole-rat female genes (Naked_mole-rat_maternal)	Naked_mole-rat_maternal
hgfemale_gene_ensembl	ENSHGLT00000020799	20	16911741	16912251	HOXB9	1	1	Hoxb9	Naked mole-rat female genes (Naked_mole-rat_maternal)	Naked_mole-rat_maternal
hgfemale_gene_ensembl	ENSHGLT00000020799	20	16914641	16915877	HOXB9	1	2	Hoxb9	Naked mole-rat female genes (Naked_mole-rat_maternal)	Naked_mole-rat_maternal
hhucho_gene_ensembl	ENSHHUT00000058210	QNTS01000008.1	902830	903628		1	1	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000058210	QNTS01000008.1	903738	904235		1	2	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000019397	QNTS01000298.1	1069264	1070062	hoxb13a	-1	1	Hoxb13	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000019397	QNTS01000298.1	1068351	1068793	hoxb13a	-1	2	Hoxb13	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000051115	QNTS01000899.1	437727	438531	hoxb13a	-1	1	Hoxb13	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000051115	QNTS01000899.1	436548	437252	hoxb13a	-1	2	Hoxb13	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000019106	QNTS01000298.1	933138	933774	hoxb1a	-1	1	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000019106	QNTS01000298.1	931813	932132	hoxb1a	-1	2	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000050952	QNTS01000899.1	302995	303610	hoxb1a	-1	1	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000050952	QNTS01000899.1	301281	301999	hoxb1a	-1	2	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	564499	564521	hoxb1b	-1	1	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	563986	564046	hoxb1b	-1	2	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	563647	563865	hoxb1b	-1	3	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	563488	563578	hoxb1b	-1	4	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	563033	563142	hoxb1b	-1	5	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	562852	562999	hoxb1b	-1	6	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000002204	QNTS01000161.1	562727	562746	hoxb1b	-1	7	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000069025	QNTS01000016.1	478599	479445	hoxb1b	-1	1	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000069025	QNTS01000016.1	477761	478284	hoxb1b	-1	2	Hoxb1	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000019345	QNTS01000298.1	1038791	1039752	hoxb9a	-1	1	Hoxb9	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000019345	QNTS01000298.1	1034576	1035540	hoxb9a	-1	2	Hoxb9	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000051098	QNTS01000899.1	407475	408531	hoxb9a	-1	1	Hoxb9	Huchen genes (ASM331708v1)	ASM331708v1
hhucho_gene_ensembl	ENSHHUT00000051098	QNTS01000899.1	402455	404266	hoxb9a	-1	2	Hoxb9	Huchen genes (ASM331708v1)	ASM331708v1
hsapiens_gene_ensembl	ENST00000239174	17	48530328	48531011	HOXB1	-1	1	Hoxb1	Human genes (GRCh38.p14)	GRCh38.p14
hsapiens_gene_ensembl	ENST00000239174	17	48528526	48529875	HOXB1	-1	2	Hoxb1	Human genes (GRCh38.p14)	GRCh38.p14
hsapiens_gene_ensembl	ENST00000577092	17	48529497	48530910	HOXB1	-1	1	Hoxb1	Human genes (GRCh38.p14)	GRCh38.p14
hsapiens_gene_ensembl	ENST00000290295	17	48727993	48728750	HOXB13	-1	1	Hoxb13	Human genes (GRCh38.p14)	GRCh38.p14
hsapiens_gene_ensembl	ENST00000290295	17	48724763	48727043	HOXB13	-1	2	Hoxb13	Human genes (GRCh38.p14)	GRCh38.p14
hsapiens_gene_ensembl	ENST00000311177	17	48625753	48626358	HOXB9	-1	1	Hoxb9	Human genes (GRCh38.p14)	GRCh38.p14
hsapiens_gene_ensembl	ENST00000311177	17	48621156	48623135	HOXB9	-1	2	Hoxb9	Human genes (GRCh38.p14)	GRCh38.p14
ipunctatus_gene_ensembl	ENSIPUT00000003666	2	9739903	9740752	hoxb13a	-1	1	Hoxb13	Channel catfish genes (IpCoco_1.2)	IpCoco_1.2
ipunctatus_gene_ensembl	ENSIPUT00000003666	2	9738528	9739592	hoxb13a	-1	2	Hoxb13	Channel catfish genes (IpCoco_1.2)	IpCoco_1.2
ipunctatus_gene_ensembl	ENSIPUT00000003569	2	9626882	9627500	hoxb1a	-1	1	Hoxb1	Channel catfish genes (IpCoco_1.2)	IpCoco_1.2
ipunctatus_gene_ensembl	ENSIPUT00000003569	2	9625052	9626213	hoxb1a	-1	2	Hoxb1	Channel catfish genes (IpCoco_1.2)	IpCoco_1.2
ipunctatus_gene_ensembl	ENSIPUT00000029973	13	15817000	15817591	hoxb1b	-1	1	Hoxb1	Channel catfish genes (IpCoco_1.2)	IpCoco_1.2
